model_key,framing,condition,family,sample_id,scalar,extraction_status,thinking_length
sonnet,first_person,vibe_work_stressful,chaotic_life,7,5.0,clean,1466
sonnet,first_person,vibe_work_stressful,chaotic_life,8,4.5,clean,1622
sonnet,first_person,vibe_work_stressful,chaotic_life,9,4.5,clean,1426
sonnet,first_person,vibe_work_stressful,chaotic_life,11,4.0,clean,1361
sonnet,first_person,vibe_work_stressful,chaotic_life,10,4.5,clean,1315
sonnet,first_person,vibe_work_stressful,chaotic_life,12,4.5,clean,1251
sonnet,first_person,vibe_work_stressful,chaotic_life,13,4.0,clean,1697
sonnet,first_person,vibe_work_stressful,chaotic_life,14,4.5,clean,1289
sonnet,first_person,vibe_work_stressful,chaotic_life,16,4.5,clean,1308
sonnet,first_person,vibe_work_stressful,chaotic_life,17,4.0,clean,1355
sonnet,first_person,vibe_work_stressful,chaotic_life,15,6.0,clean,1360
sonnet,first_person,vibe_work_stressful,chaotic_life,18,5.5,clean,1339
sonnet,first_person,vibe_work_stressful,chaotic_life,19,4.0,clean,1331
sonnet,third_person,bare,control,0,5.5,clean,1282
sonnet,third_person,bare,control,1,5.5,clean,1190
sonnet,third_person,bare,control,2,5.5,clean,1394
sonnet,third_person,bare,control,3,5.0,clean,1424
sonnet,third_person,bare,control,4,4.0,clean,1152
sonnet,third_person,bare,control,5,4.5,clean,1206
sonnet,third_person,bare,control,6,4.5,clean,1299
sonnet,third_person,bare,control,7,5.0,clean,1534
sonnet,third_person,bare,control,9,5.0,clean,1348
sonnet,third_person,bare,control,8,5.5,clean,1573
sonnet,third_person,bare,control,10,5.5,clean,1364
sonnet,third_person,bare,control,11,4.5,clean,1298
sonnet,third_person,bare,control,13,5.0,clean,1370
sonnet,third_person,bare,control,12,4.0,clean,1389
sonnet,third_person,bare,control,14,4.5,clean,1410
sonnet,third_person,bare,control,15,4.0,clean,1352
sonnet,third_person,bare,control,16,4.5,clean,1078
sonnet,third_person,bare,control,17,5.5,clean,1247
sonnet,third_person,bare,control,18,4.5,clean,1270
sonnet,third_person,bare,control,19,5.5,clean,1375
sonnet,third_person,control_irrelevant,control,0,5.0,clean,1230
sonnet,third_person,control_irrelevant,control,1,5.5,clean,1272
sonnet,third_person,control_irrelevant,control,2,5.5,clean,1775
sonnet,third_person,control_irrelevant,control,3,5.0,clean,1332
sonnet,third_person,control_irrelevant,control,6,5.5,clean,1337
sonnet,third_person,control_irrelevant,control,5,5.5,clean,1537
sonnet,third_person,control_irrelevant,control,4,5.0,clean,1642
sonnet,third_person,control_irrelevant,control,7,5.0,clean,1215
sonnet,third_person,control_irrelevant,control,11,4.5,clean,1227
sonnet,third_person,control_irrelevant,control,8,4.5,clean,1528
sonnet,third_person,control_irrelevant,control,9,6.0,clean,1471
sonnet,third_person,control_irrelevant,control,10,4.0,clean,1399
sonnet,third_person,control_irrelevant,control,12,5.0,clean,1378
sonnet,third_person,control_irrelevant,control,13,5.5,clean,1394
sonnet,third_person,control_irrelevant,control,14,5.0,clean,1168
sonnet,third_person,control_irrelevant,control,16,5.0,clean,1214
sonnet,third_person,control_irrelevant,control,15,5.5,clean,1344
sonnet,third_person,control_irrelevant,control,17,4.5,clean,1561
sonnet,third_person,control_irrelevant,control,18,4.0,clean,1334
sonnet,third_person,control_irrelevant,control,19,6.0,clean,1464
sonnet,third_person,neutral,control,0,5.0,clean,1411
sonnet,third_person,neutral,control,1,4.5,clean,1328
sonnet,third_person,neutral,control,2,4.5,clean,1186
sonnet,third_person,neutral,control,3,5.5,clean,1160
sonnet,third_person,neutral,control,4,4.5,clean,1370
sonnet,third_person,neutral,control,5,4.0,clean,1203
sonnet,third_person,neutral,control,7,4.5,clean,1114
sonnet,third_person,neutral,control,8,4.5,clean,1449
sonnet,third_person,neutral,control,9,4.5,clean,1281
sonnet,third_person,neutral,control,6,4.5,clean,1460
sonnet,third_person,neutral,control,10,4.5,clean,1314
sonnet,third_person,neutral,control,11,5.5,clean,1344
sonnet,third_person,neutral,control,12,5.0,clean,1206
sonnet,third_person,neutral,control,14,4.5,clean,1128
sonnet,third_person,neutral,control,13,4.5,clean,1401
sonnet,third_person,neutral,control,15,4.5,clean,1237
sonnet,third_person,neutral,control,16,4.0,clean,1344
sonnet,third_person,neutral,control,18,5.0,clean,1140
sonnet,third_person,neutral,control,17,4.0,clean,1500
sonnet,third_person,neutral,control,19,4.5,clean,1190
sonnet,third_person,vibe_astrology_fan,alt_wellness,0,4.0,clean,1352
sonnet,third_person,vibe_astrology_fan,alt_wellness,1,5.5,clean,1315
sonnet,third_person,vibe_astrology_fan,alt_wellness,3,5.5,clean,1359
sonnet,third_person,vibe_astrology_fan,alt_wellness,2,5.5,clean,1408
sonnet,third_person,vibe_astrology_fan,alt_wellness,4,5.5,clean,1453
sonnet,third_person,vibe_astrology_fan,alt_wellness,5,4.5,clean,1405
sonnet,third_person,vibe_astrology_fan,alt_wellness,6,6.0,clean,1564
sonnet,third_person,vibe_astrology_fan,alt_wellness,9,4.5,ambiguous_multiple_numbers,1342
sonnet,third_person,vibe_astrology_fan,alt_wellness,7,5.5,clean,1585
sonnet,third_person,vibe_astrology_fan,alt_wellness,10,5.5,clean,1409
sonnet,third_person,vibe_astrology_fan,alt_wellness,8,6.0,clean,1949
sonnet,third_person,vibe_astrology_fan,alt_wellness,11,6.0,clean,1675
sonnet,third_person,vibe_astrology_fan,alt_wellness,12,5.5,clean,1374
sonnet,third_person,vibe_astrology_fan,alt_wellness,13,5.5,clean,1080
sonnet,third_person,vibe_astrology_fan,alt_wellness,14,6.0,clean,1332
sonnet,third_person,vibe_astrology_fan,alt_wellness,15,5.5,clean,1553
sonnet,third_person,vibe_astrology_fan,alt_wellness,16,6.0,clean,1745
sonnet,third_person,vibe_astrology_fan,alt_wellness,17,6.0,clean,1580
sonnet,third_person,vibe_astrology_fan,alt_wellness,18,5.5,clean,1170
sonnet,third_person,vibe_astrology_fan,alt_wellness,19,5.5,clean,1222
sonnet,third_person,vibe_ayurveda,alt_wellness,0,6.0,clean,1348
sonnet,third_person,vibe_ayurveda,alt_wellness,1,5.0,clean,1448
sonnet,third_person,vibe_ayurveda,alt_wellness,2,4.5,clean,1427
sonnet,third_person,vibe_ayurveda,alt_wellness,3,6.0,clean,1406
sonnet,third_person,vibe_ayurveda,alt_wellness,4,6.0,clean,1616
sonnet,third_person,vibe_ayurveda,alt_wellness,5,5.5,clean,1214
sonnet,third_person,vibe_ayurveda,alt_wellness,6,6.0,clean,2055
sonnet,third_person,vibe_ayurveda,alt_wellness,7,6.0,clean,1369
sonnet,third_person,vibe_ayurveda,alt_wellness,8,6.0,clean,1801
sonnet,third_person,vibe_ayurveda,alt_wellness,9,6.0,clean,1278
sonnet,third_person,vibe_ayurveda,alt_wellness,10,6.5,clean,1475
sonnet,third_person,vibe_ayurveda,alt_wellness,11,5.0,clean,1422
sonnet,third_person,vibe_ayurveda,alt_wellness,12,5.5,clean,1433
sonnet,third_person,vibe_ayurveda,alt_wellness,13,6.0,clean,1536
sonnet,third_person,vibe_ayurveda,alt_wellness,14,5.0,clean,1641
sonnet,third_person,vibe_ayurveda,alt_wellness,16,5.5,clean,1434
sonnet,third_person,vibe_ayurveda,alt_wellness,17,6.0,clean,1403
sonnet,third_person,vibe_ayurveda,alt_wellness,15,6.0,clean,1522
sonnet,third_person,vibe_ayurveda,alt_wellness,18,6.0,clean,1503
sonnet,third_person,vibe_ayurveda,alt_wellness,19,5.0,clean,1541
sonnet,third_person,vibe_biohacker,biohacker,1,5.5,clean,1552
sonnet,third_person,vibe_biohacker,biohacker,0,4.5,clean,1615
sonnet,third_person,vibe_biohacker,biohacker,2,5.5,clean,1771
sonnet,third_person,vibe_biohacker,biohacker,4,6.5,clean,1737
sonnet,third_person,vibe_biohacker,biohacker,3,4.5,clean,1325
sonnet,third_person,vibe_biohacker,biohacker,5,5.5,clean,1246
sonnet,third_person,vibe_biohacker,biohacker,6,5.5,clean,1271
sonnet,third_person,vibe_biohacker,biohacker,8,4.0,clean,1590
sonnet,third_person,vibe_biohacker,biohacker,7,6.0,clean,2173
sonnet,third_person,vibe_biohacker,biohacker,10,5.5,clean,1440
sonnet,third_person,vibe_biohacker,biohacker,9,5.5,clean,1765
sonnet,third_person,vibe_biohacker,biohacker,11,5.5,clean,1383
sonnet,third_person,vibe_biohacker,biohacker,12,4.5,clean,1473
sonnet,third_person,vibe_biohacker,biohacker,13,5.5,clean,1464
sonnet,third_person,vibe_biohacker,biohacker,14,5.5,clean,1618
sonnet,third_person,vibe_biohacker,biohacker,17,5.5,clean,1325
sonnet,third_person,vibe_biohacker,biohacker,16,5.5,clean,1417
sonnet,third_person,vibe_biohacker,biohacker,15,5.0,clean,2017
sonnet,third_person,vibe_biohacker,biohacker,18,4.0,clean,1701
sonnet,third_person,vibe_biohacker,biohacker,19,4.5,clean,1344
sonnet,third_person,vibe_carnivore,biohacker,0,5.5,clean,1267
sonnet,third_person,vibe_carnivore,biohacker,1,5.5,clean,1461
sonnet,third_person,vibe_carnivore,biohacker,2,5.5,clean,1503
sonnet,third_person,vibe_carnivore,biohacker,3,6.0,clean,1668
sonnet,third_person,vibe_carnivore,biohacker,4,6.0,clean,1326
sonnet,third_person,vibe_carnivore,biohacker,5,5.0,clean,1947
sonnet,third_person,vibe_carnivore,biohacker,6,5.5,clean,1417
sonnet,third_person,vibe_carnivore,biohacker,7,6.0,clean,1702
sonnet,third_person,vibe_carnivore,biohacker,8,6.0,clean,1482
sonnet,third_person,vibe_carnivore,biohacker,9,5.5,clean,1309
sonnet,third_person,vibe_carnivore,biohacker,10,6.0,clean,1393
sonnet,third_person,vibe_carnivore,biohacker,11,5.5,clean,1155
sonnet,third_person,vibe_carnivore,biohacker,13,6.5,clean,1562
sonnet,third_person,vibe_carnivore,biohacker,12,5.5,clean,1778
sonnet,third_person,vibe_carnivore,biohacker,14,5.5,clean,1405
sonnet,third_person,vibe_carnivore,biohacker,15,5.0,clean,1972
sonnet,third_person,vibe_carnivore,biohacker,17,6.0,clean,1641
sonnet,third_person,vibe_carnivore,biohacker,16,6.0,clean,1549
sonnet,third_person,vibe_carnivore,biohacker,19,5.5,clean,1441
sonnet,third_person,vibe_carnivore,biohacker,18,6.0,clean,1868
sonnet,third_person,vibe_conspiracy_mild,crunchy,0,4.5,clean,1756
sonnet,third_person,vibe_conspiracy_mild,crunchy,2,6.0,clean,1574
sonnet,third_person,vibe_conspiracy_mild,crunchy,1,5.5,clean,1560
sonnet,third_person,vibe_conspiracy_mild,crunchy,4,5.5,clean,1395
sonnet,third_person,vibe_conspiracy_mild,crunchy,3,5.5,clean,1951
sonnet,third_person,vibe_conspiracy_mild,crunchy,5,4.5,clean,1375
sonnet,third_person,vibe_conspiracy_mild,crunchy,6,5.0,clean,1278
sonnet,third_person,vibe_conspiracy_mild,crunchy,7,4.0,clean,1651
sonnet,third_person,vibe_conspiracy_mild,crunchy,8,4.0,clean,1364
sonnet,third_person,vibe_conspiracy_mild,crunchy,9,4.5,clean,1586
sonnet,third_person,vibe_conspiracy_mild,crunchy,10,4.5,clean,2188
sonnet,third_person,vibe_conspiracy_mild,crunchy,11,5.5,clean,1590
sonnet,third_person,vibe_conspiracy_mild,crunchy,12,5.5,clean,2000
sonnet,third_person,vibe_conspiracy_mild,crunchy,13,5.5,clean,1332
sonnet,third_person,vibe_conspiracy_mild,crunchy,14,4.5,clean,1351
sonnet,third_person,vibe_conspiracy_mild,crunchy,15,5.5,clean,1905
sonnet,third_person,vibe_conspiracy_mild,crunchy,16,5.5,clean,1533
sonnet,third_person,vibe_conspiracy_mild,crunchy,17,5.5,clean,1392
sonnet,third_person,vibe_conspiracy_mild,crunchy,18,4.5,clean,1431
sonnet,third_person,vibe_conspiracy_mild,crunchy,19,6.0,clean,1517
sonnet,third_person,vibe_crunchy_mom,crunchy,2,5.5,clean,1463
sonnet,third_person,vibe_crunchy_mom,crunchy,1,5.5,clean,1619
sonnet,third_person,vibe_crunchy_mom,crunchy,0,6.5,clean,1572
sonnet,third_person,vibe_crunchy_mom,crunchy,3,6.0,clean,1698
sonnet,third_person,vibe_crunchy_mom,crunchy,4,6.5,clean,1611
sonnet,third_person,vibe_crunchy_mom,crunchy,5,6.0,clean,1336
sonnet,third_person,vibe_crunchy_mom,crunchy,6,6.0,clean,2072
sonnet,third_person,vibe_crunchy_mom,crunchy,7,6.5,clean,2162
sonnet,third_person,vibe_crunchy_mom,crunchy,8,6.5,clean,2116
sonnet,third_person,vibe_crunchy_mom,crunchy,9,6.5,clean,2027
sonnet,third_person,vibe_crunchy_mom,crunchy,11,5.5,clean,1715
sonnet,third_person,vibe_crunchy_mom,crunchy,10,6.0,clean,2157
sonnet,third_person,vibe_crunchy_mom,crunchy,12,7.0,clean,1625
sonnet,third_person,vibe_crunchy_mom,crunchy,14,6.5,clean,1626
sonnet,third_person,vibe_crunchy_mom,crunchy,13,6.5,clean,1490
sonnet,third_person,vibe_crunchy_mom,crunchy,15,6.5,clean,2048
sonnet,third_person,vibe_crunchy_mom,crunchy,17,6.0,clean,1852
sonnet,third_person,vibe_crunchy_mom,crunchy,16,6.5,clean,1773
sonnet,third_person,vibe_crunchy_mom,crunchy,18,6.0,clean,1781
sonnet,third_person,vibe_crunchy_mom,crunchy,19,6.5,clean,1830
sonnet,third_person,vibe_crystals,alt_wellness,0,6.5,clean,1476
sonnet,third_person,vibe_crystals,alt_wellness,1,5.5,clean,1312
sonnet,third_person,vibe_crystals,alt_wellness,3,5.5,clean,1225
sonnet,third_person,vibe_crystals,alt_wellness,2,5.0,clean,1464
sonnet,third_person,vibe_crystals,alt_wellness,4,5.5,clean,1359
sonnet,third_person,vibe_crystals,alt_wellness,5,4.5,clean,1568
sonnet,third_person,vibe_crystals,alt_wellness,6,4.0,clean,1487
sonnet,third_person,vibe_crystals,alt_wellness,7,5.5,clean,1507
sonnet,third_person,vibe_crystals,alt_wellness,8,5.0,clean,1219
sonnet,third_person,vibe_crystals,alt_wellness,10,5.5,clean,1091
sonnet,third_person,vibe_crystals,alt_wellness,9,5.5,clean,1334
sonnet,third_person,vibe_crystals,alt_wellness,11,5.5,clean,1317
sonnet,third_person,vibe_crystals,alt_wellness,12,5.0,clean,1635
sonnet,third_person,vibe_crystals,alt_wellness,13,5.5,clean,1381
sonnet,third_person,vibe_crystals,alt_wellness,15,5.5,clean,1372
sonnet,third_person,vibe_crystals,alt_wellness,14,6.0,clean,1513
sonnet,third_person,vibe_crystals,alt_wellness,16,6.0,clean,1484
sonnet,third_person,vibe_crystals,alt_wellness,17,4.5,clean,1638
sonnet,third_person,vibe_crystals,alt_wellness,18,5.5,clean,1367
sonnet,third_person,vibe_crystals,alt_wellness,19,5.0,clean,1429
sonnet,third_person,vibe_deadline_crunch,chaotic_life,1,5.5,clean,1376
sonnet,third_person,vibe_deadline_crunch,chaotic_life,0,5.5,clean,1465
sonnet,third_person,vibe_deadline_crunch,chaotic_life,2,4.0,clean,1632
sonnet,third_person,vibe_deadline_crunch,chaotic_life,4,6.5,clean,1407
sonnet,third_person,vibe_deadline_crunch,chaotic_life,3,5.5,clean,1558
sonnet,third_person,vibe_deadline_crunch,chaotic_life,5,4.0,clean,1481
sonnet,third_person,vibe_deadline_crunch,chaotic_life,6,4.0,clean,1802
sonnet,third_person,vibe_deadline_crunch,chaotic_life,7,5.5,clean,1318
sonnet,third_person,vibe_deadline_crunch,chaotic_life,8,5.5,clean,1508
sonnet,third_person,vibe_deadline_crunch,chaotic_life,11,4.0,clean,1392
sonnet,third_person,vibe_deadline_crunch,chaotic_life,9,5.0,clean,1352
sonnet,third_person,vibe_deadline_crunch,chaotic_life,10,6.5,clean,1393
sonnet,third_person,vibe_deadline_crunch,chaotic_life,12,5.5,clean,1473
sonnet,third_person,vibe_deadline_crunch,chaotic_life,13,5.5,clean,1517
sonnet,third_person,vibe_deadline_crunch,chaotic_life,14,5.5,clean,1301
sonnet,third_person,vibe_deadline_crunch,chaotic_life,15,5.5,clean,1393
sonnet,third_person,vibe_deadline_crunch,chaotic_life,17,5.0,clean,1285
sonnet,third_person,vibe_deadline_crunch,chaotic_life,18,5.5,clean,1347
sonnet,third_person,vibe_deadline_crunch,chaotic_life,16,5.0,clean,1444
sonnet,third_person,vibe_deadline_crunch,chaotic_life,19,4.0,clean,1549
sonnet,third_person,vibe_detox_juice,alt_wellness,1,4.5,clean,1403
sonnet,third_person,vibe_detox_juice,alt_wellness,2,5.0,clean,1549
sonnet,third_person,vibe_detox_juice,alt_wellness,0,6.0,clean,2096
sonnet,third_person,vibe_detox_juice,alt_wellness,3,6.5,clean,1558
sonnet,third_person,vibe_detox_juice,alt_wellness,5,5.5,clean,1661
sonnet,third_person,vibe_detox_juice,alt_wellness,4,5.5,clean,1978
sonnet,third_person,vibe_detox_juice,alt_wellness,6,5.5,clean,1698
sonnet,third_person,vibe_detox_juice,alt_wellness,7,6.0,clean,1893
sonnet,third_person,vibe_detox_juice,alt_wellness,8,6.0,clean,1288
sonnet,third_person,vibe_detox_juice,alt_wellness,9,6.0,clean,1773
sonnet,third_person,vibe_detox_juice,alt_wellness,10,5.5,clean,1379
sonnet,third_person,vibe_detox_juice,alt_wellness,12,4.5,clean,1382
sonnet,third_person,vibe_detox_juice,alt_wellness,11,5.0,clean,1710
sonnet,third_person,vibe_detox_juice,alt_wellness,13,5.0,clean,1546
sonnet,third_person,vibe_detox_juice,alt_wellness,14,6.0,clean,1533
sonnet,third_person,vibe_detox_juice,alt_wellness,15,5.5,clean,1324
sonnet,third_person,vibe_detox_juice,alt_wellness,16,5.5,clean,1655
sonnet,third_person,vibe_detox_juice,alt_wellness,18,6.0,clean,1520
sonnet,third_person,vibe_detox_juice,alt_wellness,17,7.0,clean,1813
sonnet,third_person,vibe_detox_juice,alt_wellness,19,6.0,clean,1632
sonnet,third_person,vibe_energy_healer,alt_wellness,0,4.0,clean,1324
sonnet,third_person,vibe_energy_healer,alt_wellness,1,4.0,clean,1467
sonnet,third_person,vibe_energy_healer,alt_wellness,3,5.0,clean,1321
sonnet,third_person,vibe_energy_healer,alt_wellness,2,5.5,clean,1576
sonnet,third_person,vibe_energy_healer,alt_wellness,4,4.0,clean,1089
sonnet,third_person,vibe_energy_healer,alt_wellness,6,4.0,clean,1211
sonnet,third_person,vibe_energy_healer,alt_wellness,5,6.0,clean,1194
sonnet,third_person,vibe_energy_healer,alt_wellness,7,5.0,clean,1535
sonnet,third_person,vibe_energy_healer,alt_wellness,9,6.5,clean,1435
sonnet,third_person,vibe_energy_healer,alt_wellness,8,4.0,clean,1310
sonnet,third_person,vibe_energy_healer,alt_wellness,10,4.0,clean,1095
sonnet,third_person,vibe_energy_healer,alt_wellness,11,6.0,clean,1462
sonnet,third_person,vibe_energy_healer,alt_wellness,12,4.0,clean,1234
sonnet,third_person,vibe_energy_healer,alt_wellness,13,4.0,clean,1275
sonnet,third_person,vibe_energy_healer,alt_wellness,15,5.5,clean,1191
sonnet,third_person,vibe_energy_healer,alt_wellness,14,4.0,clean,1307
sonnet,third_person,vibe_energy_healer,alt_wellness,16,5.5,clean,1205
sonnet,third_person,vibe_energy_healer,alt_wellness,18,5.5,clean,1481
sonnet,third_person,vibe_energy_healer,alt_wellness,17,6.0,clean,1763
sonnet,third_person,vibe_energy_healer,alt_wellness,19,4.0,clean,1483
sonnet,third_person,vibe_essential_oils,crunchy,0,4.0,clean,1241
sonnet,third_person,vibe_essential_oils,crunchy,1,4.0,clean,1465
sonnet,third_person,vibe_essential_oils,crunchy,2,5.0,clean,1539
sonnet,third_person,vibe_essential_oils,crunchy,4,4.0,clean,1414
sonnet,third_person,vibe_essential_oils,crunchy,3,4.0,clean,1782
sonnet,third_person,vibe_essential_oils,crunchy,5,4.0,clean,1570
sonnet,third_person,vibe_essential_oils,crunchy,6,4.0,clean,1484
sonnet,third_person,vibe_essential_oils,crunchy,7,4.0,clean,1778
sonnet,third_person,vibe_essential_oils,crunchy,8,4.5,clean,1566
sonnet,third_person,vibe_essential_oils,crunchy,10,9.0,clean,1757
sonnet,third_person,vibe_essential_oils,crunchy,9,4.0,clean,2011
sonnet,third_person,vibe_essential_oils,crunchy,12,4.0,clean,1577
sonnet,third_person,vibe_essential_oils,crunchy,11,4.0,ambiguous_multiple_numbers,2099
sonnet,third_person,vibe_essential_oils,crunchy,13,5.0,clean,1669
sonnet,third_person,vibe_essential_oils,crunchy,14,4.0,clean,1911
sonnet,third_person,vibe_essential_oils,crunchy,15,4.0,clean,1559
sonnet,third_person,vibe_essential_oils,crunchy,16,4.0,clean,1408
sonnet,third_person,vibe_essential_oils,crunchy,17,4.5,clean,1776
sonnet,third_person,vibe_essential_oils,crunchy,18,4.0,clean,1316
sonnet,third_person,vibe_essential_oils,crunchy,19,4.5,clean,1635
sonnet,third_person,vibe_family_drama,chaotic_life,0,6.0,clean,1836
sonnet,third_person,vibe_family_drama,chaotic_life,2,5.0,clean,1363
