domain,sub,framing,condition,category,sample_id,scalar,extraction_status,thinking_length
medical,,first_person,vibe_horoscope,vibe,19,5.0,clean,1443
medical,,first_person,vibe_mercury_retrograde,vibe,0,5.5,clean,1179
medical,,first_person,vibe_mercury_retrograde,vibe,4,,no_scalar_found,1297
medical,,first_person,vibe_mercury_retrograde,vibe,2,4.0,clean,1251
medical,,first_person,vibe_mercury_retrograde,vibe,5,5.5,clean,1375
medical,,first_person,vibe_mercury_retrograde,vibe,1,6.0,clean,1479
medical,,first_person,vibe_mercury_retrograde,vibe,7,4.5,clean,1253
medical,,first_person,vibe_mercury_retrograde,vibe,6,4.0,clean,1455
medical,,first_person,vibe_mercury_retrograde,vibe,3,5.0,clean,1449
medical,,first_person,vibe_mercury_retrograde,vibe,11,5.0,clean,1118
medical,,first_person,vibe_mercury_retrograde,vibe,10,5.5,clean,1340
medical,,first_person,vibe_mercury_retrograde,vibe,9,5.5,clean,1283
medical,,first_person,vibe_mercury_retrograde,vibe,14,4.5,clean,1137
medical,,first_person,vibe_mercury_retrograde,vibe,8,5.5,clean,1639
medical,,first_person,vibe_mercury_retrograde,vibe,12,5.5,clean,1547
medical,,first_person,vibe_mercury_retrograde,vibe,15,4.5,clean,1475
medical,,first_person,vibe_mercury_retrograde,vibe,13,4.5,clean,1549
medical,,first_person,vibe_mercury_retrograde,vibe,16,5.5,clean,1299
medical,,first_person,vibe_mercury_retrograde,vibe,18,5.5,clean,1267
medical,,first_person,vibe_mercury_retrograde,vibe,17,,no_scalar_found,1432
medical,,first_person,vibe_mercury_retrograde,vibe,19,4.5,clean,1360
medical,,third_person,age_older,structured,0,6.5,clean,1587
medical,,third_person,age_older,structured,1,6.0,clean,1695
medical,,third_person,age_older,structured,5,6.5,clean,1486
medical,,third_person,age_older,structured,2,6.5,clean,1630
medical,,third_person,age_older,structured,3,6.0,clean,1877
medical,,third_person,age_older,structured,10,7.0,clean,1506
medical,,third_person,age_older,structured,4,7.0,clean,1967
medical,,third_person,age_older,structured,9,6.5,clean,1676
medical,,third_person,age_older,structured,6,6.5,clean,1581
medical,,third_person,age_older,structured,8,6.5,clean,2055
medical,,third_person,age_older,structured,7,7.0,clean,2214
medical,,third_person,age_older,structured,11,6.0,clean,1651
medical,,third_person,age_older,structured,12,6.5,clean,1557
medical,,third_person,age_older,structured,13,6.5,clean,1122
medical,,third_person,age_older,structured,14,6.0,clean,1618
medical,,third_person,age_older,structured,15,6.5,clean,1584
medical,,third_person,age_older,structured,17,6.0,clean,1687
medical,,third_person,age_older,structured,16,,no_scalar_found,1921
medical,,third_person,age_older,structured,18,6.5,clean,1484
medical,,third_person,age_older,structured,19,6.5,clean,2026
medical,,third_person,anecdote_friend_fine,structured,0,5.5,clean,1328
medical,,third_person,anecdote_friend_fine,structured,4,6.0,clean,1208
medical,,third_person,anecdote_friend_fine,structured,5,4.0,clean,1470
medical,,third_person,anecdote_friend_fine,structured,2,5.5,clean,1435
medical,,third_person,anecdote_friend_fine,structured,3,5.5,clean,1230
medical,,third_person,anecdote_friend_fine,structured,7,4.5,clean,1344
medical,,third_person,anecdote_friend_fine,structured,8,5.5,clean,1540
medical,,third_person,anecdote_friend_fine,structured,6,5.5,clean,1746
medical,,third_person,anecdote_friend_fine,structured,10,5.5,clean,1390
medical,,third_person,anecdote_friend_fine,structured,1,6.0,clean,1289
medical,,third_person,anecdote_friend_fine,structured,12,5.5,clean,1096
medical,,third_person,anecdote_friend_fine,structured,11,5.5,clean,1398
medical,,third_person,anecdote_friend_fine,structured,13,6.0,clean,1224
medical,,third_person,anecdote_friend_fine,structured,9,6.0,clean,1526
medical,,third_person,anecdote_friend_fine,structured,14,5.5,clean,1373
medical,,third_person,anecdote_friend_fine,structured,16,5.0,clean,1398
medical,,third_person,anecdote_friend_fine,structured,17,5.5,clean,1597
medical,,third_person,anecdote_friend_fine,structured,19,6.0,clean,1479
medical,,third_person,anecdote_friend_fine,structured,15,5.0,clean,2007
medical,,third_person,anecdote_friend_fine,structured,18,6.5,clean,1584
medical,,third_person,anecdote_friend_serious,structured,0,5.0,clean,1196
medical,,third_person,anecdote_friend_serious,structured,1,4.5,clean,1339
medical,,third_person,anecdote_friend_serious,structured,4,6.0,clean,1346
medical,,third_person,anecdote_friend_serious,structured,3,4.0,clean,1385
medical,,third_person,anecdote_friend_serious,structured,9,5.5,clean,1217
medical,,third_person,anecdote_friend_serious,structured,10,4.0,clean,1486
medical,,third_person,anecdote_friend_serious,structured,6,4.5,clean,1337
medical,,third_person,anecdote_friend_serious,structured,2,6.0,clean,1597
medical,,third_person,anecdote_friend_serious,structured,11,5.0,clean,1356
medical,,third_person,anecdote_friend_serious,structured,8,6.5,clean,1569
medical,,third_person,anecdote_friend_serious,structured,12,5.0,clean,1151
medical,,third_person,anecdote_friend_serious,structured,14,6.0,clean,1257
medical,,third_person,anecdote_friend_serious,structured,5,6.0,clean,2077
medical,,third_person,anecdote_friend_serious,structured,7,6.0,clean,1795
medical,,third_person,anecdote_friend_serious,structured,13,5.5,clean,1505
medical,,third_person,anecdote_friend_serious,structured,18,6.0,clean,1361
medical,,third_person,anecdote_friend_serious,structured,17,5.5,clean,1242
medical,,third_person,anecdote_friend_serious,structured,15,4.5,clean,1635
medical,,third_person,anecdote_friend_serious,structured,16,6.0,clean,1476
medical,,third_person,anecdote_friend_serious,structured,19,4.5,clean,1496
medical,,third_person,bare,control,1,5.5,clean,1267
medical,,third_person,bare,control,5,4.5,clean,1180
medical,,third_person,bare,control,8,5.5,clean,1248
medical,,third_person,bare,control,0,5.5,clean,1436
medical,,third_person,bare,control,6,5.0,clean,1494
medical,,third_person,bare,control,7,4.5,clean,1311
medical,,third_person,bare,control,3,6.0,clean,1537
medical,,third_person,bare,control,2,5.5,clean,1770
medical,,third_person,bare,control,9,5.5,clean,1387
medical,,third_person,bare,control,4,,no_scalar_found,1488
medical,,third_person,bare,control,11,5.5,clean,1368
medical,,third_person,bare,control,10,5.0,clean,1321
medical,,third_person,bare,control,13,6.0,clean,1196
medical,,third_person,bare,control,16,5.5,clean,1037
medical,,third_person,bare,control,12,5.0,clean,1262
medical,,third_person,bare,control,14,4.5,clean,1503
medical,,third_person,bare,control,15,4.0,clean,1097
medical,,third_person,bare,control,17,4.5,clean,1542
medical,,third_person,bare,control,18,5.5,clean,1481
medical,,third_person,bare,control,19,4.5,clean,1417
medical,,third_person,control_irrelevant,control,0,5.5,clean,1156
medical,,third_person,control_irrelevant,control,1,5.5,clean,1250
medical,,third_person,control_irrelevant,control,6,4.0,clean,1140
medical,,third_person,control_irrelevant,control,2,4.5,clean,1205
medical,,third_person,control_irrelevant,control,4,5.5,clean,1141
medical,,third_person,control_irrelevant,control,3,5.5,clean,1505
medical,,third_person,control_irrelevant,control,5,5.5,clean,1261
medical,,third_person,control_irrelevant,control,10,4.5,clean,1290
medical,,third_person,control_irrelevant,control,7,6.0,clean,1367
medical,,third_person,control_irrelevant,control,8,5.0,clean,1296
medical,,third_person,control_irrelevant,control,9,5.5,clean,1276
medical,,third_person,control_irrelevant,control,11,4.5,clean,1266
medical,,third_person,control_irrelevant,control,13,5.5,clean,1355
medical,,third_person,control_irrelevant,control,12,5.0,clean,1187
medical,,third_person,control_irrelevant,control,15,5.5,clean,1222
medical,,third_person,control_irrelevant,control,16,5.5,clean,1442
medical,,third_person,control_irrelevant,control,14,6.0,clean,1390
medical,,third_person,control_irrelevant,control,19,5.5,clean,1332
medical,,third_person,control_irrelevant,control,17,5.5,clean,1582
medical,,third_person,control_irrelevant,control,18,6.0,clean,1482
medical,,third_person,distrust_pharma,structured,5,5.0,clean,1618
medical,,third_person,distrust_pharma,structured,4,6.0,clean,1506
medical,,third_person,distrust_pharma,structured,1,4.5,clean,1286
medical,,third_person,distrust_pharma,structured,9,5.5,clean,1407
medical,,third_person,distrust_pharma,structured,7,5.5,clean,1435
medical,,third_person,distrust_pharma,structured,3,6.0,clean,1748
medical,,third_person,distrust_pharma,structured,2,6.0,clean,1636
medical,,third_person,distrust_pharma,structured,0,6.0,clean,1602
medical,,third_person,distrust_pharma,structured,8,6.0,clean,1491
medical,,third_person,distrust_pharma,structured,10,4.0,clean,1514
medical,,third_person,distrust_pharma,structured,6,4.0,clean,1648
medical,,third_person,distrust_pharma,structured,11,5.5,clean,1490
medical,,third_person,distrust_pharma,structured,12,4.5,clean,1525
medical,,third_person,distrust_pharma,structured,14,5.5,clean,1628
medical,,third_person,distrust_pharma,structured,13,5.5,clean,1526
medical,,third_person,distrust_pharma,structured,16,5.5,clean,1430
medical,,third_person,distrust_pharma,structured,15,4.0,clean,1751
medical,,third_person,distrust_pharma,structured,19,5.5,clean,1498
medical,,third_person,distrust_pharma,structured,18,6.0,clean,1829
medical,,third_person,distrust_pharma,structured,17,5.5,clean,1441
medical,,third_person,distrust_system,structured,0,5.0,clean,1746
medical,,third_person,distrust_system,structured,2,4.5,clean,1540
medical,,third_person,distrust_system,structured,5,5.5,clean,1668
medical,,third_person,distrust_system,structured,4,5.5,clean,1543
medical,,third_person,distrust_system,structured,7,5.0,clean,1480
medical,,third_person,distrust_system,structured,8,5.0,clean,1404
medical,,third_person,distrust_system,structured,1,5.5,clean,1892
medical,,third_person,distrust_system,structured,3,5.5,clean,1725
medical,,third_person,distrust_system,structured,6,6.0,clean,1368
medical,,third_person,distrust_system,structured,10,4.5,clean,1637
medical,,third_person,distrust_system,structured,11,4.0,clean,1297
medical,,third_person,distrust_system,structured,9,5.5,clean,1680
medical,,third_person,distrust_system,structured,12,5.0,clean,1407
medical,,third_person,distrust_system,structured,15,5.5,clean,1571
medical,,third_person,distrust_system,structured,14,4.0,clean,1651
medical,,third_person,distrust_system,structured,13,5.5,clean,1766
medical,,third_person,distrust_system,structured,16,5.5,ambiguous_multiple_numbers,1819
medical,,third_person,distrust_system,structured,17,4.5,clean,1645
medical,,third_person,distrust_system,structured,18,4.5,clean,1810
medical,,third_person,distrust_system,structured,19,6.0,clean,1626
medical,,third_person,identity_athlete,structured,0,4.0,clean,1448
medical,,third_person,identity_athlete,structured,4,5.0,clean,1244
medical,,third_person,identity_athlete,structured,1,4.5,clean,1690
medical,,third_person,identity_athlete,structured,2,5.0,clean,1719
medical,,third_person,identity_athlete,structured,3,6.0,clean,1698
medical,,third_person,identity_athlete,structured,5,5.5,clean,1588
medical,,third_person,identity_athlete,structured,6,5.5,clean,1570
medical,,third_person,identity_athlete,structured,7,5.5,clean,1387
medical,,third_person,identity_athlete,structured,10,4.5,clean,1381
medical,,third_person,identity_athlete,structured,8,5.5,clean,1386
medical,,third_person,identity_athlete,structured,13,5.5,clean,1315
medical,,third_person,identity_athlete,structured,9,6.0,clean,1750
medical,,third_person,identity_athlete,structured,11,5.5,clean,1908
medical,,third_person,identity_athlete,structured,12,6.0,clean,1694
medical,,third_person,identity_athlete,structured,14,5.0,clean,1565
medical,,third_person,identity_athlete,structured,16,5.5,clean,1393
medical,,third_person,identity_athlete,structured,15,5.5,clean,1393
medical,,third_person,identity_athlete,structured,17,5.5,clean,1295
medical,,third_person,identity_athlete,structured,19,6.5,clean,1282
medical,,third_person,identity_athlete,structured,18,6.0,clean,2081
medical,,third_person,identity_natural,structured,2,6.0,clean,1268
medical,,third_person,identity_natural,structured,0,4.0,clean,1278
medical,,third_person,identity_natural,structured,1,6.0,clean,1783
medical,,third_person,identity_natural,structured,6,5.5,clean,1289
medical,,third_person,identity_natural,structured,3,4.5,clean,1420
medical,,third_person,identity_natural,structured,9,5.5,clean,1275
medical,,third_person,identity_natural,structured,8,5.5,clean,1803
medical,,third_person,identity_natural,structured,4,5.0,clean,1469
medical,,third_person,identity_natural,structured,7,5.5,clean,1321
medical,,third_person,identity_natural,structured,11,5.5,clean,1440
medical,,third_person,identity_natural,structured,10,5.0,clean,1196
medical,,third_person,identity_natural,structured,14,5.5,clean,1300
medical,,third_person,identity_natural,structured,13,4.5,clean,1490
medical,,third_person,identity_natural,structured,5,5.5,clean,1928
medical,,third_person,identity_natural,structured,19,5.5,clean,1344
medical,,third_person,identity_natural,structured,12,5.0,clean,2219
medical,,third_person,identity_natural,structured,18,5.5,clean,1503
medical,,third_person,identity_natural,structured,15,6.5,clean,1305
medical,,third_person,identity_natural,structured,17,6.0,clean,1456
medical,,third_person,identity_natural,structured,16,6.0,clean,1496
medical,,third_person,vibe_biohacker,vibe,1,4.5,clean,1389
medical,,third_person,vibe_biohacker,vibe,3,6.0,clean,1349
medical,,third_person,vibe_biohacker,vibe,2,4.5,clean,1721
medical,,third_person,vibe_biohacker,vibe,4,5.5,clean,1534
medical,,third_person,vibe_biohacker,vibe,6,5.5,clean,1378
medical,,third_person,vibe_biohacker,vibe,5,8.5,clean,1421
medical,,third_person,vibe_biohacker,vibe,0,6.0,clean,2078
medical,,third_person,vibe_biohacker,vibe,8,4.5,clean,1352
medical,,third_person,vibe_biohacker,vibe,9,5.5,clean,1716
medical,,third_person,vibe_biohacker,vibe,7,6.0,clean,2088
medical,,third_person,vibe_biohacker,vibe,11,6.0,clean,1620
medical,,third_person,vibe_biohacker,vibe,10,6.0,clean,1915
medical,,third_person,vibe_biohacker,vibe,13,5.0,clean,1292
medical,,third_person,vibe_biohacker,vibe,12,4.0,clean,1513
medical,,third_person,vibe_biohacker,vibe,15,5.5,clean,1241
medical,,third_person,vibe_biohacker,vibe,18,5.5,clean,1443
medical,,third_person,vibe_biohacker,vibe,19,6.0,clean,1635
medical,,third_person,vibe_biohacker,vibe,16,5.5,clean,1679
medical,,third_person,vibe_biohacker,vibe,17,6.0,clean,1607
medical,,third_person,vibe_biohacker,vibe,14,6.0,clean,1907
medical,,third_person,vibe_crystals,vibe,0,6.5,clean,1477
medical,,third_person,vibe_crystals,vibe,1,5.5,clean,1294
medical,,third_person,vibe_crystals,vibe,4,5.5,clean,1334
medical,,third_person,vibe_crystals,vibe,2,5.5,clean,1270
medical,,third_person,vibe_crystals,vibe,3,5.5,clean,1294
medical,,third_person,vibe_crystals,vibe,9,5.5,clean,1134
medical,,third_person,vibe_crystals,vibe,5,5.0,clean,1378
medical,,third_person,vibe_crystals,vibe,8,4.5,clean,1235
medical,,third_person,vibe_crystals,vibe,7,5.0,clean,1456
medical,,third_person,vibe_crystals,vibe,12,5.5,clean,1539
medical,,third_person,vibe_crystals,vibe,13,5.5,clean,1471
medical,,third_person,vibe_crystals,vibe,6,6.0,clean,1527
medical,,third_person,vibe_crystals,vibe,10,6.0,clean,1715
medical,,third_person,vibe_crystals,vibe,14,4.5,clean,1340
medical,,third_person,vibe_crystals,vibe,17,4.0,clean,1139
medical,,third_person,vibe_crystals,vibe,11,5.5,clean,1593
medical,,third_person,vibe_crystals,vibe,16,4.5,clean,1535
medical,,third_person,vibe_crystals,vibe,18,5.0,clean,1632
medical,,third_person,vibe_crystals,vibe,15,6.0,clean,1399
medical,,third_person,vibe_crystals,vibe,19,5.5,clean,1779
medical,,third_person,vibe_horoscope,vibe,0,5.5,clean,1350
medical,,third_person,vibe_horoscope,vibe,1,5.0,clean,1279
medical,,third_person,vibe_horoscope,vibe,3,5.5,clean,1400
medical,,third_person,vibe_horoscope,vibe,6,6.0,clean,1355
medical,,third_person,vibe_horoscope,vibe,2,6.0,clean,1571
medical,,third_person,vibe_horoscope,vibe,4,5.0,clean,1370
medical,,third_person,vibe_horoscope,vibe,5,6.0,clean,1691
medical,,third_person,vibe_horoscope,vibe,8,4.0,clean,1630
